ID;Edad;Tipo_Trabajo;Estado_Civil;Educacion;mora;Vivienda;Consumo;Contacto;Mes;Dia;Campana;Dias_Ultima_Camp;No_Contactos;Resultado_Anterior;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;prediccion
574;49;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;may;tue;2;999;0;sin contacto;1.1;93994.0;-36.4;4857.0;5191.0;1
576;44;empleado;casado;unknown;unknown;si;no;telefono fijo;may;tue;3;999;0;sin contacto;1.1;93994.0;-36.4;4857.0;5191.0;0
579;59;Vive de los arriendos;casado;preescolar;unknown;si;no;telefono fijo;may;tue;5;999;0;sin contacto;1.1;93994.0;-36.4;4857.0;5191.0;0
583;36;servicios;casado;bachillerato;no;si;no;telefono fijo;may;tue;2;999;0;sin contacto;1.1;93994.0;-36.4;4857.0;5191.0;1
585;36;empleado;casado;preescolar;no;si;no;telefono fijo;may;tue;3;999;0;sin contacto;1.1;93994.0;-36.4;4857.0;5191.0;0
587;39;empleado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;tue;2;999;0;sin contacto;1.1;93994.0;-36.4;4857.0;5191.0;1
588;37;empleado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
589;39;empleado;casado;Estudiante Universitario;unknown;si;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
590;46;empleado;casado;preescolar;no;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
591;43;desempleado;casado;preescolar;no;no;no;telefono fijo;may;wed;4;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
599;54;ama de casa;divorced;unknown;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
604;32;administrador negocio;casado;bachillerato;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
605;30;servicios;casado;bachillerato;unknown;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
607;30;servicios;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
614;40;emprendedor;casado;bachillerato incompleto;no;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
619;33;empleado;casado;bachillerato incompleto;no;unknown;unknown;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
620;39;empleado;divorced;primaria;unknown;si;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
621;47;servicios;divorced;bachillerato;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
630;43;empleado;casado;bachillerato;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
634;54;Vive de los arriendos;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
637;28;empleado;casado;primaria;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
641;54;tecnico;casado;pregrado;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
643;44;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
644;28;estudiante;single;bachillerato incompleto;unknown;si;si;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
647;45;empleado;casado;bachillerato incompleto;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
648;51;administrador negocio;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
649;41;empleado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
656;24;servicios;single;bachillerato;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
660;43;empleado;casado;preescolar;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
662;31;servicios;casado;primaria;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
663;31;empleado;casado;primaria;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
664;45;ama de casa;casado;preescolar;unknown;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
665;38;administrador negocio;casado;pregrado;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
669;40;Vive de los arriendos;casado;pregrado;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
676;46;administrador negocio;divorced;pregrado;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
679;59;emprendedor;divorced;bachillerato;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
680;44;empleado;casado;primaria;no;si;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
682;48;servicios;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
684;27;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
690;38;servicios;single;unknown;unknown;si;no;telefono fijo;may;wed;6;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
695;44;administrador negocio;casado;bachillerato;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
697;37;empleado;casado;primaria;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
699;46;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
701;52;tecnico;casado;preescolar;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
703;57;Vive de los arriendos;divorced;pregrado;no;unknown;unknown;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
704;52;tecnico;casado;preescolar;unknown;no;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
707;46;administrador negocio;divorced;bachillerato incompleto;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
712;35;administrador negocio;single;bachillerato;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
713;28;empleado;casado;bachillerato incompleto;no;no;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
714;47;servicios;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
717;40;empleado;casado;primaria;unknown;si;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
719;59;pensionado;divorciado;preescolar;no;si;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
721;45;empleado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
722;49;empleado;single;primaria;no;si;no;telefono fijo;may;wed;4;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
727;31;empleado;casado;bachillerato incompleto;no;si;si;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
728;36;servicios;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
729;54;pensionado;casado;preescolar;unknown;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
730;29;administrador negocio;single;bachillerato;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
733;54;Vive de los arriendos;casado;bachillerato;unknown;si;si;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
741;42;servicios;divorced;bachillerato;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
743;43;empleado;casado;preescolar;unknown;si;no;telefono fijo;may;wed;5;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
744;52;tecnico;casado;bachillerato;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
745;45;empleado;single;primaria;no;si;no;telefono fijo;may;wed;5;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
746;35;tecnico;divorced;unknown;no;si;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
754;58;unknown;casado;unknown;unknown;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
758;47;servicios;casado;unknown;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
760;31;empleado;casado;preescolar;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
762;33;administrador negocio;casado;pregrado;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
767;32;emprendedor;divorced;pregrado;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
771;55;empleado;casado;preescolar;no;si;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
775;46;administrador negocio;divorced;pregrado;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
784;32;emprendedor;casado;primaria;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
787;34;emprendedor;casado;preescolar;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
793;45;servicios;casado;bachillerato;unknown;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
794;36;desempleado;casado;preescolar;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
804;44;tecnico;casado;Estudiante Universitario;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
807;44;tecnico;casado;Estudiante Universitario;unknown;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
808;37;empleado;single;bachillerato incompleto;unknown;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
812;28;administrador negocio;casado;bachillerato;no;si;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
814;30;servicios;casado;Estudiante Universitario;unknown;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
818;57;pensionado;divorced;bachillerato;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
820;41;tecnico;single;pregrado;unknown;no;no;telefono fijo;may;wed;8;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
822;51;empleado;casado;preescolar;unknown;si;no;telefono fijo;may;wed;6;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
826;34;tecnico;single;Estudiante Universitario;no;unknown;unknown;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
831;44;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
837;42;vendedor ambulante;casado;pregrado;no;si;no;telefono fijo;may;wed;4;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
840;30;servicios;casado;unknown;no;si;no;telefono fijo;may;wed;4;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
848;60;servicios;casado;unknown;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
859;51;administrador negocio;casado;primaria;unknown;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
860;36;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
861;47;tecnico;divorced;Estudiante Universitario;unknown;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
868;38;empleado;casado;preescolar;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
872;34;Vive de los arriendos;casado;pregrado;no;si;si;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
876;30;empleado;casado;primaria;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
877;34;Vive de los arriendos;casado;pregrado;no;no;no;telefono fijo;may;wed;1;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
879;53;empleado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
881;36;empleado;single;unknown;no;si;no;telefono fijo;may;wed;4;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
891;43;unknown;casado;bachillerato;unknown;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
892;54;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
897;38;emprendedor;casado;bachillerato incompleto;no;no;no;telefono fijo;may;wed;3;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
899;44;empleado;casado;preescolar;no;no;no;telefono fijo;may;wed;2;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;1
900;58;administrador negocio;divorced;pregrado;no;si;no;telefono fijo;may;wed;4;999;0;sin contacto;1.1;93994.0;-36.4;4856.0;5191.0;0
902;37;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
903;45;empleado;casado;bachillerato incompleto;unknown;no;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
904;59;pensionado;casado;pregrado;no;no;no;telefono fijo;may;thu;6;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
908;30;administrador negocio;single;bachillerato;no;no;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
911;43;empleado;casado;preescolar;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
913;25;servicios;casado;Estudiante Universitario;unknown;no;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
915;42;pensionado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
920;42;servicios;casado;Estudiante Universitario;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
923;40;administrador negocio;single;bachillerato;no;no;si;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
924;55;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
934;40;empleado;casado;bachillerato;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
939;28;empleado;casado;primaria;unknown;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
942;48;empleado;casado;primaria;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
949;35;unknown;casado;bachillerato incompleto;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
950;32;Vive de los arriendos;single;pregrado;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
961;42;emprendedor;single;pregrado;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
967;43;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
968;35;servicios;casado;bachillerato;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
969;48;empleado;divorciado;preescolar;no;no;no;telefono fijo;may;thu;7;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
970;49;tecnico;casado;Estudiante Universitario;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
975;36;empleado;casado;primaria;unknown;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
976;45;servicios;casado;bachillerato incompleto;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
978;54;tecnico;casado;bachillerato incompleto;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
979;48;administrador negocio;casado;bachillerato;unknown;no;si;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
983;50;tecnico;casado;Estudiante Universitario;no;no;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
988;40;administrador negocio;divorced;Estudiante Universitario;no;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
992;43;tecnico;single;pregrado;no;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
995;43;empleado;casado;preescolar;unknown;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
996;48;tecnico;casado;Estudiante Universitario;unknown;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1001;39;empleado;casado;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1002;39;empleado;casado;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1004;57;pensionado;casado;bachillerato;unknown;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1009;42;empleado;casado;bachillerato incompleto;unknown;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1011;32;administrador negocio;casado;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1013;28;administrador negocio;single;pregrado;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1016;45;servicios;casado;bachillerato incompleto;no;si;si;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1023;49;empleado;casado;preescolar;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1025;34;administrador negocio;single;bachillerato;no;no;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1026;31;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1028;33;servicios;casado;pregrado;no;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1030;30;administrador negocio;divorced;pregrado;unknown;no;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1031;31;empleado;divorced;Estudiante Universitario;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1037;37;tecnico;single;pregrado;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1038;37;tecnico;single;pregrado;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1039;26;servicios;divorced;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1041;54;administrador negocio;casado;pregrado;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1049;49;tecnico;casado;Estudiante Universitario;no;no;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1053;51;administrador negocio;divorced;pregrado;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1057;37;empleado;casado;Estudiante Universitario;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1062;28;empleado;casado;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1069;28;Vive de los arriendos;single;unknown;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1072;39;empleado;casado;primaria;no;si;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1073;27;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1077;48;Vive de los arriendos;casado;pregrado;unknown;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1083;43;empleado;casado;preescolar;no;no;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1084;29;servicios;single;bachillerato incompleto;no;no;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1088;36;administrador negocio;casado;bachillerato;no;si;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1090;38;empleado;soltero;preescolar;unknown;no;no;telefono fijo;may;thu;3;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1093;42;servicios;casado;bachillerato;unknown;no;si;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1100;34;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1104;31;servicios;casado;primaria;no;no;no;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
1105;35;empleado;casado;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1107;35;empleado;casado;primaria;no;no;no;telefono fijo;may;thu;1;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;0
1114;38;emprendedor;casado;primaria;no;si;si;telefono fijo;may;thu;2;999;0;sin contacto;1.1;93994.0;-36.4;4855.0;5191.0;1
